"NAME","GENRES","DEVELOPER","PUBLISHER","RELEASE DATE","PLATFORMS","TAGS","SP/COOP/MP","BASE PRICE","NEGATIVE REVIEWS","POSITIVE REVIEWS","TOTAL REVIEWS","24-HR PEAK (2/28)","ALL TIME PEAK","positive_review_rate","peak_ratio","success","log_negative_reviews","log_positive_reviews","log_total_reviews","log_peak","log_all_time_peak"
"Call of Duty®: Ghosts","Action","Infinity Ward","Activision",2014-03-25,"Windows","Dog,FPS,Action,Multiplayer,Shooter,First-Person,Singleplayer,Military,War,Co-op,Online Co-Op,America,Linear,Fast-Paced,Hacking,Survival Horror,Tactical,Futuristic,Team-Based,Competitive","Single-player",49.99,10934,18859,29793,0,0,0.633001040512872,NA,0,9.29972393311087,9.84479855618745,10.3020623099395,0,0
"Strike Suit Zero","Action,Indie,Simulation","Born Ready Games Ltd.","Born Ready Games",2013-01-23,"Windows,macOS,SteamOS,Linu","Space,Action,Mechs,Sci-fi,Indie,Simulation,Shooter,Flight,Singleplayer,Great Soundtrack,Space Sim,Robots,Third Person,Third-Person Shooter,Kickstarter,Controller","Single-player",6.99,378,1270,1648,1,1093,0.770631067961165,0.000914913083257091,0,5.93753620508243,7.14755927118945,7.4079243225596,0.693147180559945,6.99759598298193
"Call of Duty®: Advanced Warfare - Gold Edition","Action","Sledgehammer Games,Raven Software","Activision",2014-11-03,"Windows","Dog,FPS,Action,Multiplayer,Shooter,Futuristic,First-Person,Sci-fi,Singleplayer,Linear,America,War,Quick-Time Events,Military,Illuminati,Online Co-Op,Co-op,PvP,Fast-Paced,Mechs","Single-player",49.99,8739,15799,24538,0,0,0.643858505175646,NA,0,9.07566546864958,9.66776521901506,10.1080189676384,0,0
"Call of Duty®: Advanced Warfare - Gold Edition","Action","Sledgehammer Games,Raven Software","Activision",2014-11-03,"Windows","Dog,FPS,Action,Multiplayer,Shooter,Futuristic,First-Person,Sci-fi,Singleplayer,Linear,America,War,Quick-Time Events,Military,Illuminati,Online Co-Op,Co-op,PvP,Fast-Paced,Mechs","Single-player",49.99,8739,15799,24538,0,0,0.643858505175646,NA,0,9.07566546864958,9.66776521901506,10.1080189676384,0,0
"Cortex Command","Action,Indie,Strategy","Data Realms","Data Realms, LLC",2012-09-28,"Windows,macO","Strategy,Indie,Action,2D,Physics,Sandbox,Pixel Graphics,Moddable,Local Co-Op,Sci-fi,Singleplayer,Local Multiplayer,Difficult,Platformer,Multiplayer,Split Screen,RTS,Replay Value,Zombies,4 Player Local","Single-player",19.99,1674,4243,5917,7,62137,0.717086361331756,0.000112654296152051,0,7.42356844425917,8.35326149973387,8.68575383296015,2.07944154167984,11.0371129970412
"Sanctum 2","Action,Indie,Strategy","Coffee Stain Studios","Coffee Stain Publishing",2013-05-15,"Windows,macOS,SteamOS,Linu","Tower Defense,FPS,Co-op,Strategy,Action,Indie,Sci-fi,Online Co-Op,Multiplayer,First-Person,Shooter,Singleplayer,Survival,Aliens,Futuristic,Female Protagonist,Funny,Combat,Great Soundtrack,RPG","Single-player,Online Co-op",14.99,1412,12671,14083,35,13560,0.899737271888092,0.0025811209439528,0,7.25347038268453,9.44715011405421,9.55279468027494,3.58351893845611,9.51495330508794
"The Witness","Adventure,Indie","Thekla, Inc.","Thekla, Inc.",2016-01-26,"Windows,macO","Puzzle,Exploration,First-Person,Open World,Singleplayer,Colorful,Indie,Atmospheric,Difficult,Walking Simulator,Adventure,Mystery,Nonlinear,Relaxing,Philosophical,Casual,Surreal,Great Soundtrack,Story Rich,Beautiful","Single-player",0,2487,14217,16704,204,6181,0.851113505747126,0.0330043682252063,0,7.81923445385907,9.56226404648943,9.72346335479086,5.32300997913841,8.72939712269206
"Deadlight","Action,Adventure,Indie","Tequila Works, S.L.","Xbox Game Studios",2012-10-25,"Windows","Zombies,Platformer,Indie,Action,Post-apocalyptic,Adventure,Atmospheric,Side Scroller,Singleplayer,Parkour,2D,Survival,Horror,2.5D,Puzzle,Great Soundtrack,Short,Controller,Story Rich,Noir","Single-player",14.99,2624,9836,12460,6,1663,0.789406099518459,0.00360793746241732,0,7.87283617502572,9.19390606551276,9.43035904594287,1.94591014905531,7.41697962138115
"Starbound","Action,Adventure,Casual,Indie,RPG","Chucklefish","Chucklefish",2016-07-22,"Windows,macOS,SteamOS,Linu","Open World Survival Craft,Sandbox,Survival,Adventure,Space,Crafting,Online Co-Op,Pixel Graphics,Multiplayer,Open World,Relaxing,Exploration,Indie,2D,Action,Building,Co-op,RPG,Atmospheric,Sci-fi","Single-player,Online PvP,Online Co-op",14.99,12059,150680,162739,1272,88355,0.925899753593177,0.014396468790674,1,9.39764947028118,11.9229202983648,11.9999091142506,7.14913159855741,11.3891293871567
"Mabinogi","Action,Adventure,Casual,Massively Multiplayer,RPG,Simulation,Free to Play","NEXON Korea Corp.","Nexon America Inc.",2012-12-06,"Windows","Free to Play,Massively Multiplayer,Anime,RPG,MMORPG,Casual,Action,Simulation,Adventure,Open World,Fantasy,Multiplayer,Character Customization,Sandbox,Cute,Action RPG,JRPG,Story Rich,Great Soundtrack,Life Sim","Single-player",0,979,2760,3739,544,1191,0.738165284835517,0.456759026028547,0,6.88755257166462,7.92334821193015,8.22684089040858,6.30078579466324,7.0833878476253
"Sonic & All-Stars Racing Transformed Collection","Racing,Sports","Sumo Digital","SEGA",2013-01-31,"Windows","Racing,Local Multiplayer,Multiplayer,Great Soundtrack,Local Co-Op,Sports,Split Screen,Arcade,Replay Value,4 Player Local,Controller,Online Co-Op,Family Friendly,Singleplayer,Fast-Paced,Action,Colorful,Co-op,Adventure,Touch-Friendly","Single-player",19.99,990,15180,16170,53,5849,0.938775510204082,0.00906137801333561,0,6.89871453432999,9.62779992493271,9.69097479357794,3.98898404656427,8.6741969402259
"FTL: Faster Than Light","Indie,Simulation,Strategy","Subset Games","Subset Games",2012-09-14,"Windows,macOS,SteamOS,Linu","Roguelike,Space,Strategy,Sci-fi,Indie,Singleplayer,Perma Death,Difficult,Replay Value,Real-Time with Pause,Great Soundtrack,2D,Simulation,Roguelite,Survival,Adventure,Pixel Graphics,RPG,Atmospheric,Addictive","Single-player",9.99,3079,67427,70506,1268,18821,0.956329957734094,0.0673715530524414,1,8.03268487596762,11.1188156409002,11.1634672746515,7.14598446771439,9.84278167741873
"TERA - Action MMORPG","Action,Adventure,Free to Play,Massively Multiplayer,RPG","Bluehole, Inc.","Gameforge 4D GmbH",2017-01-31,"Windows","MMORPG,Massively Multiplayer,Free to Play,RPG,Class-Based,Fantasy,Action,Open World,PvE,PvP,Adventure,Multiplayer,Co-op,Action RPG,Action-Adventure,Character Customization,Mystery,Online Co-Op,Spectacle fighter,Third Person","Single-player,Online PvP,Online Co-op",0,1691,6039,7730,0,0,0.78124191461837,NA,0,7.43366654016617,8.70615929092886,8.95299349932047,0,0
"Dwarfs - F2P","Casual,Free to Play,Indie,Strategy","Power of 2","Tripwire Interactive",2012-10-18,"Windows,macO","Free to Play,Strategy,Dwarf,Casual,Indie,Singleplayer,Arcade,Mining,2D,Sandbox,Multiplayer,RTS,Top-Down,Funny","Single-player",0,251,1423,1674,0,0,0.850059737156511,NA,0,5.52942908751142,7.26122509197192,7.42356844425917,0,0
"I Am Alive","Action,Adventure","Ubisoft  Shanghaï","Ubisoft",2012-09-06,"Windows","Survival,Action,Post-apocalyptic,Adventure,Third Person,Singleplayer,Parkour,Atmospheric,Dark,Open World,Third-Person Shooter,Horror,Shooter,FPS,Platformer,Action-Adventure,Story Rich,Survival Horror,First-Person,Stealth","Single-player",14.99,839,1739,2578,4,1228,0.67455391776571,0.00325732899022801,0,6.73340189183736,7.46164039220858,7.85515700588134,1.6094379124341,7.11395610956603
"Alien: Isolation","Action","Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)","SEGA,Feral Interactive (Mac),Feral Interactive (Linux)",2014-10-06,"Windows,macOS,SteamOS,Linu","Horror,Survival Horror,Sci-fi,Atmospheric,Aliens,Stealth,First-Person,Space,Female Protagonist,Survival,Singleplayer,Action,Difficult,Adventure,Psychological Horror,Great Soundtrack,FPS,Gore,Shooter,VR","Single-player",19.99,3781,49851,53632,202,10761,0.929501044152745,0.0187714896385094,1,8.2380082492184,10.8168138949463,10.8899198292527,5.31320597904179,9.28377669004936
"Space Rangers HD: A War Apart","Action,Adventure,RPG,Simulation,Strategy","SNK Games,Elemental Games,Katauri Interactive","Fulqrum Publishing",2013-10-17,"Windows","Space,RPG,Strategy,Adventure,Simulation,Classic,Open World,Sci-fi,Action,Turn-Based,Atmospheric,Comedy,Nostalgia,Sandbox,Replay Value,Singleplayer,RTS,Procedural Generation,Arcade,2D","Single-player",14.99,333,5829,6162,205,778,0.945959104186952,0.263496143958869,1,5.8111409929767,8.67077227934454,8.72631895096224,5.32787616878958,6.65801104587075
"Guacamelee! Gold Edition","Action,Adventure,Indie","DrinkBox Studios","DrinkBox Studios",2013-08-08,"Windows,macOS,SteamOS,Linu","Metroidvania,Platformer,Action,Indie,Beat 'em up,Local Co-Op,2D,Adventure,Comedy,Memes,Colorful,Funny,Fighting,Great Soundtrack,Exploration,Co-op,Singleplayer,Controller,Side Scroller,Local Multiplayer","Single-player",14.99,396,5470,5866,6,1643,0.932492328673713,0.00365185636031649,0,5.98393628068719,8.60721669406383,8.67709870892586,1.94591014905531,7.40488757561612
"Painkiller Hell & Damnation","Action","The Farm 51","Prime Matter",2012-10-31,"Windows,macOS,SteamOS,Linu","Action,FPS,Gore,Co-op,Horror,Singleplayer,Shooter,Multiplayer,First-Person,Remake,Fast-Paced,Classic,Demons,Great Soundtrack,Local Co-Op,Atmospheric,Zombies,Split Screen,Old School,Online Co-Op","Single-player",19.99,887,3125,4012,13,1899,0.778913260219342,0.00684570826750922,0,6.78897174299217,8.04750951098142,8.29729437026692,2.63905732961526,7.54960916515453
"Total War: ROME II - Emperor Edition","Strategy","CREATIVE ASSEMBLY","SEGA",2013-09-02,"Windows","Strategy,Historical,Turn-Based Strategy,Grand Strategy,Rome,Tactical,Multiplayer,War,Real Time Tactics,RTS,Turn-Based,Singleplayer,Online Co-Op,Turn-Based Tactics,Co-op,Simulation,Moddable,Action,Atmospheric,Education","Single-player,Online PvP,Online Co-op,LAN Co-op",59.99,14393,67750,82143,5943,118240,0.82478117429361,0.0502621786197564,0,9.57456673206775,11.1235944987806,11.3162290836709,8.6901375863976,11.6804801935211
"WAKFU","Action,Adventure,Casual,Indie,Massively Multiplayer,RPG,Strategy,Free to Play","Ankama Studio","Ankama Games",2014-09-18,"Windows,macOS,SteamOS,Linu","Free to Play,Massively Multiplayer,Turn-Based Strategy,MMORPG,Open World,RPG,Strategy,Turn-Based,Adventure,Anime,Tactical,Multiplayer,Fantasy,Isometric,2D,Tactical RPG,Action,Sandbox,Co-op,Turn-Based Combat","Online Co-op",0,2449,7315,9764,498,4046,0.749180663662433,0.123084527928819,0,7.80384330353877,8.89781900951076,9.18655984331078,6.21260609575152,8.30573114487587
"Secret World Legends","Action,Adventure,Free to Play,Massively Multiplayer,RPG","Funcom","Funcom",2017-07-31,"Windows","MMORPG,Massively Multiplayer,RPG,Lovecraftian,Horror,Story Rich,Illuminati,Conspiracy,Action,Open World,Free to Play,Supernatural,Mythology,Adventure,Exploration,Puzzle,Multiplayer,Character Customization,Zombies,Third Person","Online PvP,Online Co-op",0,2900,5904,8804,77,3740,0.670604270786006,0.0205882352941176,0,7.9728107841214,8.68355472863146,9.08307502093031,4.35670882668959,8.22710823434815
"Primal Carnage","Action,Indie","Lukewarm Media","Circle 5 Publishing",2012-10-29,"Windows","Dinosaurs,Action,Multiplayer,FPS,Shooter,Team-Based,Indie,First-Person,PvP,Open World,Third Person,Survival,Strategy,Co-op,Adventure,Third-Person Shooter,Massively Multiplayer,Sci-fi,Funny,Singleplayer","Online PvP",4.99,1360,4476,5836,0,0,0.766963673749143,NA,0,7.21597500265147,8.40670845824097,8.67197224520379,0,0
"The Incredible Adventures of Van Helsing","Action,Adventure,Indie,RPG","NeocoreGames","NeocoreGames",2013-05-22,"Windows","RPG,Hack and Slash,Action RPG,Action,Adventure,Indie,Co-op,Fantasy,Loot,Steampunk,Multiplayer,Dungeon Crawler,Singleplayer,Isometric,Dark Fantasy,Gothic,Funny,Vampire,Magic,Based On A Novel","Single-player",14.99,1605,7887,9492,38,4210,0.830910240202276,0.00902612826603325,0,7.38150189450671,8.97309789628247,9.1583099638818,3.66356164612965,8.34545542816193
"Dream Pinball 3D","Casual,Simulation","ASK Homework","Topware Interactive ACE",2012-09-19,"Windows,macOS,SteamOS,Linu","Simulation,Casual,Pinball","Single-player,Shared/Split Screen PvP",9.99,532,342,874,0,0,0.391304347826087,NA,0,6.27852142416584,5.83773044716594,6.77422388635761,0,0
"Closers","Action,Massively Multiplayer,RPG,Free to Play","Naddic Games","Naddic Games",2018-02-06,"Windows","Anime,Free to Play,Massively Multiplayer,RPG,Action,Hack and Slash,MMORPG,Multiplayer,Character Customization,JRPG,Beat 'em up,Side Scroller,Nudity,Sexual Content,Singleplayer,Open World,Adventure,Great Soundtrack,Indie,Early Access","Single-player,Online PvP,Online Co-op",0,1188,3321,4509,109,2063,0.736526946107784,0.0528356761997092,0,7.08086789669078,8.10832229017324,8.41405243249672,4.70048036579242,7.63240112660145
"Football Manager 2013™","Simulation,Sports","Sports Interactive","SEGA",2012-11-01,"Windows,macO","Simulation,Sports","Single-player",0,0,46,46,0,0,1,NA,1,0,3.85014760171006,3.85014760171006,0,0
"Blood Bowl: Chaos Edition","Sports,Strategy","Cyanide Studios","Cyanide Studios",2012-10-11,"Windows","Sports,Strategy,Board Game,Turn-Based,Games Workshop,Turn-Based Strategy,Fantasy,Multiplayer,Competitive,Singleplayer,Tabletop,Dwarf,Tactical,Football (American),Funny,RPG,Warhammer 40K","Single-player,Online PvP,Shared/Split Screen PvP",14.99,328,1400,1728,35,1917,0.810185185185185,0.0182576943140323,0,5.79605775076537,7.24494154633701,7.45529848568329,3.58351893845611,7.55903825544338
"Rise of the Triad","Action","Interceptor Entertainment","Apogee Entertainment",2013-07-31,"Windows","FPS,Action,Old School,Fast-Paced,Gore,Remake,First-Person,Shooter,Multiplayer,Funny,Singleplayer,Arena Shooter,Reboot,Boomer Shooter,Female Protagonist,Comedy,Violent,Sci-fi,PvP,Nostalgia","Single-player,Online PvP",14.99,821,1614,2435,3,2002,0.662833675564682,0.0014985014985015,0,6.71174039505618,7.38709023565676,7.79811262882979,1.38629436111989,7.60240133566582
"Dishonored","Action","Arkane Studios","Bethesda Softworks",2012-10-11,"Windows","Stealth,Action,First-Person,Story Rich,Steampunk,Assassin,Atmospheric,Singleplayer,Choices Matter,Dark,Magic,Immersive Sim,Great Soundtrack,Gore,Adventure,Action RPG,RPG,Supernatural,FPS,Classic","Single-player",0,266,12973,13239,438,19930,0.979907848024775,0.0219769192172604,1,5.58724865840025,9.470702633773,9.490997829491,6.08449941307517,9.90003158756274
"PlanetSide 2","Action,Massively Multiplayer,Free to Play","Rogue Planet Games","Daybreak Game Company",2012-11-20,"Windows","Free to Play,FPS,Massively Multiplayer,Shooter,Action,Open World,Multiplayer,Team-Based,Sci-fi,War,Tactical,First-Person,PvP,Futuristic,Co-op,Online Co-Op,Strategy,Space,Adventure,RPG","Online PvP",0,13334,58014,71348,1129,29449,0.813113191680215,0.0383374647696017,0,9.49814743661612,10.9684568767816,11.1753386073898,7.02997291170639,10.2904491890797
"Defender's Quest: Valley of the Forgotten (DX edition)","Indie,RPG,Strategy","Level Up Labs, LLC","Level Up Labs",2012-10-30,"Windows,macOS,SteamOS,Linu","Tower Defense,Female Protagonist,Tactical RPG,Strategy,RPG,2D,Story Rich,Pixel Graphics,Zombies,Fantasy,Medieval,Moddable,Comedy,Adventure,Retro,Singleplayer,Real-Time with Pause,Great Soundtrack,Addictive,Touch-Friendly","Single-player",0,149,3202,3351,0,0,0.955535660996717,NA,1,5.01063529409626,8.07184314960916,8.11731246160197,0,0
"PAYDAY 2","Action,RPG","OVERKILL - a Starbreeze Studio.","Starbreeze Publishing AB",2013-08-13,"Windows","Co-op,Action,FPS,Heist,Multiplayer,Looter Shooter,Online Co-Op,Stealth,Crime,Shooter,Team-Based,First-Person,Great Soundtrack,Gun Customization,Tactical,PvE,Strategy,Singleplayer,Funny,Simulation","Single-player,Online Co-op",9.99,68257,581215,649472,29304,247628,0.894903860366575,0.118338798520361,0,11.1310499222951,13.2728777395492,13.3839165437899,10.2855134289105,12.4196869373282
"Lucius","Action,Adventure,Indie","Shiver Games","Shiver Games",2012-10-26,"Windows","Horror,Adventure,Villain Protagonist,Nudity,Gore,Indie,Singleplayer,Puzzle,Third Person,Action,Stealth,Dark,Psychological Horror,Mature,Atmospheric,Violent,Difficult,Story Rich,Funny,Open World","Single-player",9.99,1907,8190,10097,15,1477,0.811132019411706,0.010155721056195,0,7.55381085200823,9.0107912695156,9.22009266341886,2.77258872223978,7.29844510150815
"Scribblenauts Unlimited","Adventure,Casual,Strategy","5th Cell Media","Warner Bros. Interactive Entertainment",2012-11-19,"Windows","Puzzle,Casual,Adventure,Sandbox,Family Friendly,Singleplayer,2D,Funny,Open World,Comedy,Cute,Education,Strategy,Fantasy,Moddable,Platformer,Replay Value,Multiplayer,Action,Indie","Single-player",19.99,691,10360,11051,51,5118,0.937471722016107,0.00996483001172333,0,6.53958595561767,9.24580403625175,9.31036668604331,3.95124371858143,8.54071438645758
"Hotline Miami","Action,Indie","Dennaton Games","Devolver Digital",2012-10-23,"Windows,macOS,SteamOS,Linu","Great Soundtrack,Violent,Action,Indie,Top-Down,Pixel Graphics,1980s,Fast-Paced,Gore,Retro,Psychedelic,Difficult,Singleplayer,Surreal,Shooter,2D,Top-Down Shooter,Atmospheric,Addictive,Music","Single-player",9.99,2512,90002,92514,188,6858,0.972847352833085,0.0274132400116652,1,7.82923253754359,11.4075982820902,11.4351260725158,5.24174701505964,8.83331693749932
"Don't Starve","Adventure,Indie,Simulation","Klei Entertainment","Klei Entertainment",2013-04-23,"Windows,macOS,SteamOS,Linu","Survival,Open World Survival Craft,Crafting,Adventure,Indie,Sandbox,Singleplayer,Perma Death,Open World,Exploration,Multiplayer,Roguelike,Replay Value,Moddable,Difficult,Simulation,2D,Top-Down,Survival Horror,Horror","Single-player",9.99,3442,102227,105669,2414,16556,0.967426586794613,0.145808166223726,1,8.14409846333852,11.5349608918308,11.5680763094351,7.78945456608667,9.71456425210761
"Divinity II: Developer's Cut","RPG","Larian Studios","Larian Studios,Focus Home Interactive",2012-10-29,"Windows","RPG,Fantasy,Open World,Third Person,Dragons,Action RPG,Singleplayer,Adventure,Action,Magic,Character Customization,Medieval,Atmospheric,Comedy,Great Soundtrack,Story Rich,Female Protagonist,Funny,Difficult,CRPG","Single-player",19.99,690,3758,4448,50,1237,0.844874100719424,0.0404203718674212,0,6.53813982376767,8.23190824356418,8.40043463080604,3.93182563272433,7.12125245324454
"King Arthur's Gold","Action,Free to Play,Indie","Transhuman Design","Transhuman Design",2013-11-05,"Windows,SteamOS,Linu","Multiplayer,2D,Pixel Graphics,Action,Building,Indie,Medieval,Sandbox,Team-Based,Platformer,Competitive,Co-op,Free to Play,Strategy,Side Scroller,Fast-Paced,Singleplayer,Zombies,Funny,2D Platformer","Single-player,Online PvP,Online Co-op",0,804,4315,5119,42,1294,0.842938073842547,0.0324574961360124,0,6.69084227741856,8.37008432637803,8.54090971803355,3.76120011569356,7.16626597413364
"Antichamber","Adventure,Indie","Alexander Bruce","Demruth",2013-01-31,"Windows","Puzzle,First-Person,Indie,Surreal,Exploration,Singleplayer,Abstract,Nonlinear,Adventure,Difficult,Minimalist,Atmospheric,Psychedelic,Psychological,Colorful,Great Soundtrack,Metroidvania,Replay Value,Sci-fi,Platformer","Single-player",19.99,808,15611,16419,19,2352,0.95078872038492,0.00807823129251701,1,6.69579891705849,9.65579512830051,9.70625538300642,2.99573227355399,7.76344638872736
